ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,Gallons
2101,  240,2019-02-09,14.0,240.0,150.0,130.0,240.0,90.0,     ,40.0,8.0,85.0,0.0,0.0,10017.0,62.0,7.0,70.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,600.665
2102,  240,2019-02-09,15.0,240.0,130.0,120.0,200.0,92.0,     ,38.0,3.0,43.0,0.0,0.0,10024.0,63.0,8.0,68.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,604.178
2103,  240,2019-02-09,16.0,230.0,120.0,120.0,170.0,87.0,     ,41.0,10.0,33.0,0.0,0.0,10031.0,62.0,8.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,592.907
2104,  240,2019-02-09,17.0,230.0,110.0,110.0,160.0,85.0,     ,41.0,0.0,4.0,0.0,0.0,10037.0,65.0,8.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,380.859
2105,  240,2019-02-09,18.0,230.0,100.0,100.0,160.0,82.0,   67,47.0,0.0,0.0,0.0,0.0,10041.0,61.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,358.573
2106,  240,2019-02-09,19.0,230.0,100.0,110.0,170.0,86.0,     ,49.0,0.0,0.0,0.0,0.0,10044.0,62.0,8.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,532.071
2107,  240,2019-02-09,20.0,230.0,110.0,110.0,160.0,84.0,     ,55.0,0.0,0.0,0.0,0.0,10042.0,61.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,531.594
2108,  240,2019-02-09,21.0,230.0,110.0,110.0,150.0,86.0,     ,56.0,0.0,0.0,0.0,0.0,10042.0,63.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,353.991
2109,  240,2019-02-09,22.0,210.0,90.0,90.0,140.0,84.0,     ,51.0,0.0,0.0,0.0,0.0,10041.0,66.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,602.478
2110,  240,2019-02-09,23.0,210.0,80.0,70.0,130.0,82.0,     ,49.0,0.0,0.0,0.0,0.0,10033.0,68.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,612.721
2111,  240,2019-02-09,24.0,200.0,70.0,70.0,100.0,79.0,   68,47.0,0.0,0.0,0.0,-1.0,10023.0,71.0,8.0,80.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,301.208
2112,  240,2019-02-10,1.0,190.0,60.0,50.0,90.0,74.0,     ,54.0,0.0,0.0,10.0,1.0,10010.0,65.0,8.0,87.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,297.333
2113,  240,2019-02-10,2.0,190.0,50.0,60.0,80.0,73.0,     ,60.0,0.0,0.0,10.0,3.0,9997.0,63.0,8.0,91.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,569.516
2114,  240,2019-02-10,3.0,160.0,50.0,50.0,80.0,69.0,     ,63.0,0.0,0.0,10.0,3.0,9976.0,61.0,8.0,95.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,529.434
2115,  240,2019-02-10,4.0,150.0,50.0,50.0,80.0,66.0,     ,59.0,0.0,0.0,10.0,14.0,9953.0,58.0,8.0,95.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,327.933
2116,  240,2019-02-10,5.0,110.0,50.0,40.0,80.0,63.0,     ,58.0,0.0,0.0,10.0,9.0,9928.0,61.0,8.0,96.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,580.968
2117,  240,2019-02-10,6.0,100.0,50.0,60.0,80.0,62.0,   59,59.0,0.0,0.0,10.0,11.0,9902.0,59.0,8.0,97.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,463.043
2118,  240,2019-02-10,7.0,110.0,40.0,50.0,70.0,63.0,     ,60.0,0.0,0.0,10.0,23.0,9885.0,62.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,638.036
2119,  240,2019-02-10,8.0,140.0,30.0,30.0,60.0,69.0,     ,66.0,0.0,2.0,8.0,1.0,9876.0,58.0,8.0,98.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,311.248
2120,  240,2019-02-10,9.0,210.0,40.0,50.0,70.0,77.0,     ,74.0,0.0,10.0,4.0,1.0,9870.0,62.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,493.922
2121,  240,2019-02-10,10.0,250.0,70.0,70.0,100.0,75.0,     ,70.0,0.0,17.0,0.0,0.0,9873.0,65.0,8.0,96.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,601.293
2122,  240,2019-02-10,11.0,290.0,60.0,60.0,90.0,65.0,     ,59.0,0.0,16.0,3.0,1.0,9884.0,57.0,8.0,96.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,547.833
2123,  240,2019-02-10,12.0,270.0,60.0,70.0,100.0,69.0,   60,59.0,1.0,35.0,1.0,1.0,9887.0,65.0,8.0,93.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,419.94
2124,  240,2019-02-10,13.0,280.0,60.0,50.0,90.0,71.0,     ,53.0,1.0,58.0,0.0,0.0,9889.0,70.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,457.113
2125,  240,2019-02-10,14.0,270.0,50.0,50.0,70.0,66.0,     ,49.0,0.0,26.0,0.0,-1.0,9893.0,70.0,8.0,88.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,483.411
2126,  240,2019-02-10,15.0,260.0,50.0,60.0,80.0,59.0,     ,48.0,0.0,8.0,10.0,10.0,9901.0,62.0,8.0,92.0,   82,7.0,0.0,1.0,0.0,0.0,0.0,539.233
2127,  240,2019-02-10,16.0,270.0,50.0,60.0,90.0,56.0,     ,43.0,0.0,6.0,10.0,10.0,9908.0,65.0,8.0,91.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,363.763
2128,  240,2019-02-10,17.0,280.0,70.0,60.0,110.0,49.0,     ,40.0,0.0,1.0,10.0,8.0,9920.0,63.0,8.0,94.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,494.88
2129,  240,2019-02-10,18.0,320.0,80.0,90.0,130.0,44.0,   40,33.0,0.0,0.0,10.0,16.0,9946.0,34.0,8.0,92.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,361.719
2130,  240,2019-02-10,19.0,320.0,100.0,110.0,170.0,46.0,     ,29.0,0.0,0.0,10.0,21.0,9970.0,58.0,8.0,88.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,376.529
2131,  240,2019-02-10,20.0,320.0,100.0,100.0,150.0,49.0,     ,31.0,0.0,0.0,10.0,11.0,9992.0,58.0,8.0,88.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,605.541
2132,  240,2019-02-10,21.0,290.0,70.0,70.0,130.0,51.0,     ,36.0,0.0,0.0,10.0,4.0,10010.0,62.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,440.89
2133,  240,2019-02-10,22.0,300.0,80.0,90.0,130.0,51.0,     ,35.0,0.0,0.0,10.0,6.0,10025.0,60.0,8.0,89.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,455.539
2134,  240,2019-02-10,23.0,290.0,80.0,60.0,140.0,54.0,     ,34.0,0.0,0.0,5.0,6.0,10039.0,68.0,8.0,86.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,551.338
2135,  240,2019-02-10,24.0,300.0,70.0,60.0,100.0,54.0,   36,25.0,0.0,0.0,0.0,0.0,10055.0,70.0,6.0,81.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,481.621
2136,  240,2019-02-11,1.0,290.0,70.0,50.0,120.0,51.0,     ,35.0,0.0,0.0,2.0,3.0,10070.0,70.0,8.0,89.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,521.161
2137,  240,2019-02-11,2.0,290.0,80.0,80.0,120.0,53.0,     ,31.0,0.0,0.0,0.0,0.0,10081.0,66.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,468.523
2138,  240,2019-02-11,3.0,290.0,80.0,80.0,110.0,51.0,     ,30.0,0.0,0.0,0.0,0.0,10090.0,66.0,8.0,86.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,534.313
2139,  240,2019-02-11,4.0,290.0,70.0,70.0,120.0,49.0,     ,27.0,0.0,0.0,0.0,0.0,10100.0,67.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,148.143
2140,  240,2019-02-11,5.0,280.0,60.0,60.0,90.0,50.0,     ,31.0,0.0,0.0,0.0,0.0,10112.0,65.0,6.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,413.842
2141,  240,2019-02-11,6.0,280.0,60.0,50.0,90.0,49.0,   30,31.0,0.0,0.0,0.0,0.0,10126.0,66.0,6.0,87.0,    3,7.0,0.0,0.0,0.0,0.0,0.0,460.187
2142,  240,2019-02-11,7.0,290.0,60.0,70.0,100.0,53.0,     ,31.0,0.0,0.0,0.0,0.0,10138.0,68.0,4.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,544.791
2143,  240,2019-02-11,8.0,290.0,60.0,60.0,90.0,55.0,     ,32.0,3.0,11.0,0.0,0.0,10150.0,67.0,1.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,485.721
2144,  240,2019-02-11,9.0,290.0,70.0,80.0,100.0,64.0,     ,42.0,3.0,30.0,0.0,0.0,10163.0,67.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,382.688
2145,  240,2019-02-11,10.0,300.0,70.0,70.0,120.0,75.0,     ,53.0,4.0,54.0,0.0,0.0,10177.0,68.0,7.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,718.126
2146,  240,2019-02-11,11.0,330.0,70.0,60.0,100.0,82.0,     ,37.0,4.0,79.0,0.0,0.0,10195.0,69.0,1.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,579.86
2147,  240,2019-02-11,12.0,320.0,80.0,80.0,110.0,83.0,   34,38.0,10.0,139.0,0.0,0.0,10210.0,67.0,4.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,478.528
2148,  240,2019-02-11,13.0,330.0,80.0,70.0,120.0,81.0,     ,19.0,9.0,117.0,0.0,0.0,10219.0,70.0,2.0,65.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,575.817
2149,  240,2019-02-11,14.0,340.0,70.0,60.0,100.0,80.0,     ,13.0,10.0,116.0,0.0,0.0,10232.0,67.0,1.0,62.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,362.625
2150,  240,2019-02-11,15.0,320.0,70.0,70.0,100.0,73.0,     ,24.0,10.0,97.0,0.0,0.0,10248.0,67.0,6.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,656.5
2151,  240,2019-02-11,16.0,320.0,70.0,70.0,120.0,65.0,     ,17.0,10.0,34.0,0.0,0.0,10261.0,69.0,5.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,480.753
2152,  240,2019-02-11,17.0,340.0,50.0,40.0,100.0,50.0,     ,13.0,2.0,7.0,0.0,0.0,10268.0,67.0,6.0,76.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,521.677
2153,  240,2019-02-11,18.0,310.0,30.0,30.0,50.0,32.0,    3,10.0,0.0,0.0,0.0,0.0,10279.0,66.0,1.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,484.985
2154,  240,2019-02-11,19.0,280.0,20.0,20.0,30.0,17.0,     ,-3.0,0.0,0.0,0.0,0.0,10288.0,66.0,5.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,387.38
2155,  240,2019-02-11,20.0,290.0,30.0,30.0,40.0,14.0,     ,3.0,0.0,0.0,0.0,0.0,10295.0,62.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,494.625
2156,  240,2019-02-11,21.0,280.0,30.0,30.0,40.0,11.0,     ,0.0,0.0,0.0,0.0,0.0,10301.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,415.701
2157,  240,2019-02-11,22.0,290.0,30.0,20.0,40.0,8.0,     ,0.0,0.0,0.0,0.0,0.0,10305.0,63.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,580.774
2158,  240,2019-02-11,23.0,290.0,30.0,30.0,60.0,23.0,     ,6.0,0.0,0.0,0.0,-1.0,10309.0,70.0,8.0,88.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,457.56
2159,  240,2019-02-11,24.0,270.0,30.0,30.0,40.0,12.0,  -18,0.0,0.0,0.0,0.0,0.0,10316.0,65.0,8.0,91.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,286.132
2160,  240,2019-02-12,1.0,260.0,30.0,30.0,40.0,2.0,     ,-6.0,0.0,0.0,0.0,0.0,10318.0,65.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,543.685
2161,  240,2019-02-12,2.0,260.0,40.0,40.0,50.0,19.0,     ,9.0,0.0,0.0,0.0,0.0,10317.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,560.881
2162,  240,2019-02-12,3.0,260.0,40.0,30.0,50.0,10.0,     ,2.0,0.0,0.0,0.0,0.0,10317.0,65.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,706.487
2163,  240,2019-02-12,4.0,220.0,30.0,30.0,50.0,19.0,     ,11.0,0.0,0.0,0.0,0.0,10319.0,65.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,855.456
2164,  240,2019-02-12,5.0,230.0,40.0,40.0,50.0,26.0,     ,19.0,0.0,0.0,0.0,0.0,10318.0,63.0,8.0,95.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,587.158
2165,  240,2019-02-12,6.0,220.0,30.0,40.0,50.0,27.0,  -26,23.0,0.0,0.0,0.0,0.0,10318.0,61.0,8.0,97.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,478.095
2166,  240,2019-02-12,7.0,230.0,40.0,50.0,70.0,41.0,     ,30.0,0.0,0.0,0.0,0.0,10322.0,62.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,381.42
2167,  240,2019-02-12,8.0,230.0,50.0,40.0,70.0,47.0,     ,39.0,0.0,5.0,0.0,0.0,10324.0,63.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,505.427
2168,  240,2019-02-12,9.0,220.0,50.0,50.0,60.0,58.0,     ,50.0,0.0,16.0,0.0,0.0,10328.0,61.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,572.831
2169,  240,2019-02-12,10.0,220.0,40.0,40.0,60.0,63.0,     ,55.0,0.0,38.0,0.0,0.0,10330.0,63.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,346.898
2170,  240,2019-02-12,11.0,250.0,60.0,80.0,110.0,87.0,     ,40.0,9.0,117.0,0.0,0.0,10331.0,75.0,8.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,369.383
2171,  240,2019-02-12,12.0,260.0,70.0,80.0,100.0,93.0,   13,38.0,10.0,143.0,0.0,0.0,10328.0,80.0,8.0,68.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,610.383
2172,  240,2019-02-12,13.0,250.0,80.0,70.0,100.0,94.0,     ,36.0,10.0,128.0,0.0,0.0,10327.0,80.0,8.0,67.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,505.14
2173,  240,2019-02-12,14.0,250.0,70.0,70.0,100.0,89.0,     ,39.0,10.0,111.0,0.0,0.0,10326.0,75.0,8.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,480.548
2174,  240,2019-02-12,15.0,240.0,70.0,70.0,100.0,84.0,     ,43.0,7.0,61.0,0.0,0.0,10328.0,75.0,8.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,589.511
2175,  240,2019-02-12,16.0,230.0,60.0,70.0,90.0,77.0,     ,46.0,10.0,33.0,0.0,0.0,10327.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,577.875
2176,  240,2019-02-12,17.0,230.0,70.0,60.0,100.0,71.0,     ,43.0,2.0,6.0,0.0,0.0,10326.0,70.0,8.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,391.269
2177,  240,2019-02-12,18.0,230.0,60.0,60.0,100.0,72.0,   53,42.0,0.0,0.0,0.0,0.0,10328.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,446.74
2178,  240,2019-02-12,19.0,230.0,70.0,70.0,100.0,68.0,     ,46.0,0.0,0.0,0.0,0.0,10329.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,497.441
2179,  240,2019-02-12,20.0,230.0,70.0,70.0,100.0,71.0,     ,47.0,0.0,0.0,0.0,0.0,10328.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,502.878
2180,  240,2019-02-12,21.0,230.0,60.0,60.0,90.0,65.0,     ,40.0,0.0,0.0,0.0,0.0,10334.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,510.558
2181,  240,2019-02-12,22.0,230.0,60.0,60.0,90.0,70.0,     ,40.0,0.0,0.0,0.0,0.0,10336.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,687.247
2182,  240,2019-02-12,23.0,230.0,50.0,60.0,80.0,71.0,     ,44.0,0.0,0.0,0.0,0.0,10336.0,70.0,8.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,380.109
2183,  240,2019-02-12,24.0,230.0,60.0,60.0,100.0,74.0,   48,53.0,0.0,0.0,0.0,0.0,10337.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,440.114
2184,  240,2019-02-13,1.0,220.0,60.0,50.0,90.0,66.0,     ,48.0,0.0,0.0,0.0,0.0,10339.0,70.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,347.344
2185,  240,2019-02-13,2.0,190.0,40.0,40.0,60.0,61.0,     ,44.0,0.0,0.0,0.0,0.0,10337.0,68.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,708.97
2186,  240,2019-02-13,3.0,200.0,60.0,70.0,80.0,60.0,     ,41.0,0.0,0.0,0.0,0.0,10335.0,67.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,366.348
2187,  240,2019-02-13,4.0,230.0,60.0,40.0,100.0,63.0,     ,45.0,0.0,0.0,0.0,0.0,10336.0,64.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,695.342
2188,  240,2019-02-13,5.0,210.0,60.0,60.0,90.0,62.0,     ,46.0,0.0,0.0,0.0,0.0,10336.0,63.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,546.664
2189,  240,2019-02-13,6.0,200.0,60.0,50.0,90.0,64.0,   56,51.0,0.0,0.0,0.0,0.0,10337.0,61.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,463.111
2190,  240,2019-02-13,7.0,200.0,50.0,40.0,70.0,63.0,     ,52.0,0.0,0.0,0.0,0.0,10340.0,61.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,494.845
2191,  240,2019-02-13,8.0,210.0,50.0,50.0,60.0,65.0,     ,51.0,0.0,6.0,0.0,0.0,10343.0,61.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,476.483
2192,  240,2019-02-13,9.0,210.0,50.0,60.0,70.0,66.0,     ,50.0,0.0,17.0,0.0,0.0,10346.0,61.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,298.573
2193,  240,2019-02-13,10.0,200.0,50.0,50.0,70.0,68.0,     ,48.0,0.0,18.0,0.0,0.0,10351.0,62.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,510.72
2194,  240,2019-02-13,11.0,200.0,50.0,50.0,70.0,71.0,     ,47.0,0.0,32.0,0.0,0.0,10354.0,64.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,692.431
2195,  240,2019-02-13,12.0,210.0,50.0,60.0,80.0,78.0,   59,48.0,0.0,38.0,0.0,0.0,10347.0,66.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,594.216
2196,  240,2019-02-13,13.0,210.0,60.0,50.0,90.0,90.0,     ,53.0,9.0,85.0,0.0,0.0,10343.0,67.0,8.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,486.05
2197,  240,2019-02-13,14.0,210.0,60.0,60.0,80.0,93.0,     ,50.0,10.0,100.0,0.0,0.0,10343.0,73.0,8.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,556.858
2198,  240,2019-02-13,15.0,210.0,60.0,60.0,90.0,88.0,     ,45.0,10.0,78.0,0.0,0.0,10342.0,72.0,8.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,489.713
2199,  240,2019-02-13,16.0,200.0,60.0,50.0,80.0,81.0,     ,43.0,10.0,45.0,0.0,0.0,10343.0,74.0,8.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,311.826
2200,  240,2019-02-13,17.0,200.0,50.0,40.0,70.0,62.0,     ,39.0,2.0,8.0,0.0,0.0,10343.0,67.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,526.009
2201,  240,2019-02-13,18.0,180.0,40.0,40.0,70.0,59.0,   40,36.0,0.0,0.0,0.0,0.0,10345.0,64.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,444.972
2202,  240,2019-02-13,19.0,190.0,50.0,40.0,60.0,53.0,     ,29.0,0.0,0.0,0.0,0.0,10346.0,62.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,324.092
2203,  240,2019-02-13,20.0,180.0,40.0,40.0,60.0,51.0,     ,25.0,0.0,0.0,0.0,0.0,10343.0,62.0,8.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,523.606
2204,  240,2019-02-13,21.0,170.0,40.0,40.0,60.0,42.0,     ,19.0,0.0,0.0,0.0,0.0,10343.0,62.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,629.273
2205,  240,2019-02-13,22.0,170.0,30.0,20.0,40.0,30.0,     ,14.0,0.0,0.0,0.0,0.0,10345.0,60.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,479.294
2206,  240,2019-02-13,23.0,190.0,30.0,30.0,50.0,34.0,     ,18.0,0.0,0.0,0.0,0.0,10345.0,64.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,453.192
2207,  240,2019-02-13,24.0,180.0,30.0,20.0,40.0,27.0,   13,13.0,0.0,0.0,0.0,0.0,10346.0,63.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,390.148
2208,  240,2019-02-14,1.0,160.0,30.0,10.0,50.0,25.0,     ,11.0,0.0,0.0,0.0,0.0,10345.0,61.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,380.75
2209,  240,2019-02-14,2.0,190.0,20.0,20.0,30.0,25.0,     ,11.0,0.0,0.0,0.0,0.0,10343.0,61.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,422.061
2210,  240,2019-02-14,3.0,170.0,20.0,20.0,30.0,8.0,     ,-2.0,0.0,0.0,0.0,0.0,10342.0,60.0,8.0,93.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,434.11
2211,  240,2019-02-14,4.0,170.0,30.0,30.0,40.0,14.0,     ,6.0,0.0,0.0,0.0,0.0,10341.0,59.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,446.444
2212,  240,2019-02-14,5.0,190.0,30.0,30.0,40.0,11.0,     ,1.0,0.0,0.0,0.0,0.0,10344.0,59.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,537.012
2213,  240,2019-02-14,6.0,150.0,30.0,30.0,40.0,8.0,  -13,-2.0,0.0,0.0,0.0,0.0,10345.0,57.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,383.566
2214,  240,2019-02-14,7.0,150.0,30.0,30.0,40.0,5.0,     ,-5.0,0.0,0.0,0.0,0.0,10350.0,58.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,594.969
2215,  240,2019-02-14,8.0,140.0,30.0,20.0,50.0,19.0,     ,3.0,5.0,15.0,0.0,0.0,10356.0,61.0,1.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,408.143
2216,  240,2019-02-14,9.0,190.0,30.0,50.0,60.0,37.0,     ,12.0,10.0,58.0,0.0,0.0,10353.0,64.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,387.04
2217,  240,2019-02-14,10.0,200.0,40.0,40.0,60.0,60.0,     ,18.0,10.0,100.0,0.0,0.0,10354.0,67.0,8.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,412.316
2218,  240,2019-02-14,11.0,190.0,40.0,30.0,60.0,78.0,     ,25.0,10.0,118.0,0.0,0.0,10356.0,66.0,8.0,69.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,491.072
2219,  240,2019-02-14,12.0,170.0,20.0,30.0,40.0,96.0,  -12,30.0,10.0,129.0,0.0,0.0,10354.0,67.0,8.0,63.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,399.377
2220,  240,2019-02-14,13.0,200.0,30.0,20.0,40.0,113.0,     ,32.0,10.0,136.0,0.0,0.0,10349.0,74.0,8.0,57.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,458.567
2221,  240,2019-02-14,14.0,200.0,30.0,30.0,40.0,116.0,     ,37.0,10.0,116.0,0.0,0.0,10341.0,73.0,8.0,58.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,476.406
2222,  240,2019-02-14,15.0,160.0,30.0,30.0,50.0,110.0,     ,43.0,10.0,86.0,0.0,0.0,10340.0,69.0,6.0,63.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,353.853
2223,  240,2019-02-14,16.0,180.0,30.0,30.0,40.0,96.0,     ,40.0,10.0,46.0,0.0,0.0,10335.0,75.0,0.0,68.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,529.311
2224,  240,2019-02-14,17.0,140.0,20.0,20.0,30.0,86.0,     ,28.0,2.0,10.0,0.0,0.0,10334.0,78.0,0.0,67.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,568.898
2225,  240,2019-02-14,18.0,110.0,10.0,10.0,20.0,58.0,    4,25.0,0.0,0.0,0.0,0.0,10334.0,75.0,0.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,446.718
2226,  240,2019-02-14,19.0,110.0,20.0,30.0,40.0,45.0,     ,12.0,0.0,0.0,0.0,0.0,10335.0,75.0,0.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,556.414
2227,  240,2019-02-14,20.0,110.0,30.0,30.0,40.0,40.0,     ,10.0,0.0,0.0,0.0,0.0,10333.0,75.0,5.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,649.742
2228,  240,2019-02-14,21.0,120.0,30.0,30.0,40.0,46.0,     ,6.0,0.0,0.0,0.0,0.0,10332.0,75.0,8.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,307.1
